source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[pooled sample]	characteristics[disease]	characteristics[depletion]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[sample preparation batch]	comment[acquisition date]	comment[ms1 scan range]	comment[ms2 scan range]	comment[scan window lower limit]	comment[scan window upper limit]	comment[isolation window width]	factor value[sample preparation batch]
QC pooled plasma ABGD P17 E12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P17_E12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P17_E12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P17 F12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P17_F12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P17_F12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P17 G12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P17_G12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P17_G12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P17 H12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P17_H12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P17_H12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P18 E12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P18_E12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P18_E12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P18 F12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P18_F12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P18_F12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P18 G12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P18_G12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P18_G12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P18 H12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P18_H12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P18_H12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P19 E12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P19_E12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P19_E12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P19 F12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P19_F12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P19_F12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P19 G12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P19_G12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P19_G12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P19 H12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P19_H12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P19_H12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P20 E12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P20_E12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P20_E12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P20 F12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P20_F12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P20_F12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P20 G12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P20_G12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P20_G12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P20 H12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P20_H12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P20_H12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P21 E12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P21_E12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P21_E12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P21 F12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P21_F12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P21_F12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P21 G12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P21_G12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P21_G12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P21 H12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P21_H12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P21_H12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P22 E12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P22_E12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P22_E12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
QC pooled plasma ABGD P22 F12	Homo sapiens	blood plasma	not applicable	pooled	pooled	not available	depletion	not available	not available	not available	not available	pooled	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P22_F12_R01	proteomic profiling by mass spectrometry	1	20240909_OA3_Evo02_ViAl_SA_FAIMS40_IO24_A556_MOMI_ABGD_P22_F12_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	ABGD	2024-09-09	380m/z-980m/z	150m/z-2000m/z	380	980	4	ABGD
